   ,mp    ,mp    ,fg   ,fga   ,fg%   ,3p   ,3pa  ,3p%   ,ft   ,fta  ,ft%   ,orb  ,drb  ,trb  ,ast  ,stl  ,blk  ,tov  ,pf   ,pts   ,gmsc ,+/- ,ts%   ,efg%  ,3par  ,ftr   ,orb% ,drb% ,trb% ,ast% ,stl% ,blk% ,tov% ,usg%  ,ortg  ,drtg  ,mp_max ,mp_max ,fg_max ,fga_max ,fg%_max ,3p_max ,3pa_max ,3p%_max ,ft_max ,fta_max ,ft%_max ,orb_max ,drb_max ,trb_max ,ast_max ,stl_max ,blk_max ,tov_max ,pf_max ,pts_max ,gmsc_max ,+/-_max ,ts%_max ,efg%_max ,3par_max ,ftr_max ,orb%_max ,drb%_max ,trb%_max ,ast%_max ,stl%_max ,blk%_max ,tov%_max ,usg%_max ,ortg_max ,drtg_max ,team ,total ,home ,index_opp ,mp_opp ,mp_opp ,fg_opp ,fga_opp ,fg%_opp ,3p_opp ,3pa_opp ,3p%_opp ,ft_opp ,fta_opp ,ft%_opp ,orb_opp ,drb_opp ,trb_opp ,ast_opp ,stl_opp ,blk_opp ,tov_opp ,pf_opp ,pts_opp ,gmsc_opp ,+/-_opp ,ts%_opp ,efg%_opp ,3par_opp ,ftr_opp ,orb%_opp ,drb%_opp ,trb%_opp ,ast%_opp ,stl%_opp ,blk%_opp ,tov%_opp ,usg%_opp ,ortg_opp ,drtg_opp ,mp_max_opp ,mp_max_opp ,fg_max_opp ,fga_max_opp ,fg%_max_opp ,3p_max_opp ,3pa_max_opp ,3p%_max_opp ,ft_max_opp ,fta_max_opp ,ft%_max_opp ,orb_max_opp ,drb_max_opp ,trb_max_opp ,ast_max_opp ,stl_max_opp ,blk_max_opp ,tov_max_opp ,pf_max_opp ,pts_max_opp ,gmsc_max_opp ,+/-_max_opp ,ts%_max_opp ,efg%_max_opp ,3par_max_opp ,ftr_max_opp ,orb%_max_opp ,drb%_max_opp ,trb%_max_opp ,ast%_max_opp ,stl%_max_opp ,blk%_max_opp ,tov%_max_opp ,usg%_max_opp ,ortg_max_opp ,drtg_max_opp ,team_opp ,total_opp ,home_opp ,season ,date       ,won
58 ,240.0 ,240.0 ,34.0 , 91.0 ,0.374 ,14.0 ,43.0 ,0.326 , 9.0 ,16.0 ,0.563 , 8.0 ,31.0 ,39.0 ,22.0 , 9.0 , 4.0 ,19.0 ,21.0 , 91.0 ,     ,    ,0.464 ,0.451 ,0.473 ,0.176 ,15.4 ,75.6 ,41.9 ,64.7 , 8.5 , 7.0 ,16.2 ,100.0 , 85.7 ,116.8 ,       ,       ,   6.0 ,   15.0 ,  1.0   ,   2.0 ,    7.0 ,  1.0   ,   3.0 ,    5.0 ,   1.0  ,    2.0 ,    6.0 ,    7.0 ,    4.0 ,    2.0 ,    1.0 ,    5.0 ,   5.0 ,   13.0 ,    11.7 ,0.0     ,  1.25  ,   1.25  ,   1.0   ,  1.0   ,    18.5 ,    39.1 ,    25.8 ,    35.8 ,     5.4 ,     4.7 ,    60.0 ,    31.0 ,   159.0 ,   126.0 ,OKC  ,   91 ,   0 ,        1 , 240.0 , 240.0 ,  48.0 ,   95.0 ,  0.505 ,  17.0 ,   38.0 ,  0.447 ,  11.0 ,   14.0 ,  0.786 ,   10.0 ,   44.0 ,   54.0 ,   29.0 ,   12.0 ,   10.0 ,   17.0 ,  18.0 ,  124.0 ,         ,        ,  0.613 ,   0.595 ,   0.4   ,  0.147 ,    24.4 ,    84.6 ,    58.1 ,    60.4 ,    11.3 ,    20.8 ,    14.4 ,   100.0 ,   116.8 ,    85.7 ,           ,           ,      13.0 ,       19.0 ,      0.684 ,       4.0 ,        8.0 ,      1.0   ,       4.0 ,        5.0 ,       1.0  ,        5.0 ,       12.0 ,       14.0 ,       10.0 ,        2.0 ,        3.0 ,        6.0 ,       4.0 ,       31.0 ,        31.1 ,28.0        ,      0.872 ,       0.833 ,       1.0   ,      1.0   ,        17.5 ,        39.4 ,        25.7 ,        41.8 ,         7.8 ,        17.2 ,        52.4 ,        27.9 ,       235.0 ,        99.0 ,HOU      ,      124 ,       1 ,  2022 ,2021-10-22 ,False
59 ,240.0 ,240.0 ,48.0 , 95.0 ,0.505 ,17.0 ,38.0 ,0.447 ,11.0 ,14.0 ,0.786 ,10.0 ,44.0 ,54.0 ,29.0 ,12.0 ,10.0 ,17.0 ,18.0 ,124.0 ,     ,    ,0.613 ,0.595 ,0.4   ,0.147 ,24.4 ,84.6 ,58.1 ,60.4 ,11.3 ,20.8 ,14.4 ,100.0 ,116.8 , 85.7 ,       ,       ,  13.0 ,   19.0 ,  0.684 ,   4.0 ,    8.0 ,  1.0   ,   4.0 ,    5.0 ,   1.0  ,    5.0 ,   12.0 ,   14.0 ,   10.0 ,    2.0 ,    3.0 ,    6.0 ,   4.0 ,   31.0 ,    31.1 ,28.0    ,  0.872 ,   0.833 ,   1.0   ,  1.0   ,    17.5 ,    39.4 ,    25.7 ,    41.8 ,     7.8 ,    17.2 ,    52.4 ,    27.9 ,   235.0 ,    99.0 ,HOU  ,  124 ,   1 ,        0 , 240.0 , 240.0 ,  34.0 ,   91.0 ,  0.374 ,  14.0 ,   43.0 ,  0.326 ,   9.0 ,   16.0 ,  0.563 ,    8.0 ,   31.0 ,   39.0 ,   22.0 ,    9.0 ,    4.0 ,   19.0 ,  21.0 ,   91.0 ,         ,        ,  0.464 ,   0.451 ,   0.473 ,  0.176 ,    15.4 ,    75.6 ,    41.9 ,    64.7 ,     8.5 ,     7.0 ,    16.2 ,   100.0 ,    85.7 ,   116.8 ,           ,           ,       6.0 ,       15.0 ,      1.0   ,       2.0 ,        7.0 ,      1.0   ,       3.0 ,        5.0 ,       1.0  ,        2.0 ,        6.0 ,        7.0 ,        4.0 ,        2.0 ,        1.0 ,        5.0 ,       5.0 ,       13.0 ,        11.7 ,0.0         ,      1.25  ,       1.25  ,       1.0   ,      1.0   ,        18.5 ,        39.1 ,        25.8 ,        35.8 ,         5.4 ,         4.7 ,        60.0 ,        31.0 ,       159.0 ,       126.0 ,OKC      ,       91 ,       0 ,  2022 ,2021-10-22 ,True
60 ,240.0 ,240.0 ,34.0 , 88.0 ,0.386 , 5.0 ,28.0 ,0.179 , 9.0 ,15.0 ,0.6   ,11.0 ,42.0 ,53.0 ,14.0 , 9.0 , 8.0 ,20.0 ,17.0 , 82.0 ,     ,    ,0.433 ,0.415 ,0.318 ,0.17  ,22.0 ,93.3 ,55.8 ,41.2 , 8.9 ,13.8 ,17.5 ,100.0 , 81.4 , 96.3 ,       ,       ,   8.0 ,   16.0 ,  0.571 ,   3.0 ,    5.0 ,  0.6   ,   3.0 ,    4.0 ,   1.0  ,    3.0 ,   14.0 ,   16.0 ,    3.0 ,    2.0 ,    4.0 ,    4.0 ,   3.0 ,   20.0 ,    15.6 ,10.0    ,  0.761 ,   0.786 ,   0.714 ,  1.0   ,    15.4 ,    59.8 ,    28.3 ,    29.3 ,    15.3 ,    10.5 ,    37.5 ,    26.1 ,   127.0 ,   106.0 ,DET  ,   82 ,   0 ,        1 , 240.0 , 240.0 ,  35.0 ,   84.0 ,  0.417 ,  11.0 ,   26.0 ,  0.423 ,  16.0 ,   19.0 ,  0.842 ,    3.0 ,   39.0 ,   42.0 ,   24.0 ,   13.0 ,   11.0 ,   12.0 ,  17.0 ,   97.0 ,         ,        ,  0.525 ,   0.482 ,   0.31  ,  0.226 ,     6.7 ,    78.0 ,    44.2 ,    68.6 ,    12.9 ,    18.3 ,    11.5 ,   100.0 ,    96.3 ,    81.4 ,           ,           ,       7.0 ,       18.0 ,      1.0   ,       3.0 ,        7.0 ,      1.0   ,       7.0 ,        9.0 ,       1.0  ,        2.0 ,       17.0 ,       19.0 ,        6.0 ,        5.0 ,        4.0 ,        2.0 ,       5.0 ,       21.0 ,        16.5 ,19.0        ,      1.289 ,       1.333 ,       0.667 ,      1.0   ,         6.4 ,        49.3 ,        29.0 ,        41.0 ,         9.0 ,         8.5 ,        25.8 ,        32.5 ,       182.0 ,        91.0 ,CHI      ,       97 ,       1 ,  2022 ,2021-10-23 ,False
61 ,240.0 ,240.0 ,35.0 , 84.0 ,0.417 ,11.0 ,26.0 ,0.423 ,16.0 ,19.0 ,0.842 , 3.0 ,39.0 ,42.0 ,24.0 ,13.0 ,11.0 ,12.0 ,17.0 , 97.0 ,     ,    ,0.525 ,0.482 ,0.31  ,0.226 , 6.7 ,78.0 ,44.2 ,68.6 ,12.9 ,18.3 ,11.5 ,100.0 , 96.3 , 81.4 ,       ,       ,   7.0 ,   18.0 ,  1.0   ,   3.0 ,    7.0 ,  1.0   ,   7.0 ,    9.0 ,   1.0  ,    2.0 ,   17.0 ,   19.0 ,    6.0 ,    5.0 ,    4.0 ,    2.0 ,   5.0 ,   21.0 ,    16.5 ,19.0    ,  1.289 ,   1.333 ,   0.667 ,  1.0   ,     6.4 ,    49.3 ,    29.0 ,    41.0 ,     9.0 ,     8.5 ,    25.8 ,    32.5 ,   182.0 ,    91.0 ,CHI  ,   97 ,   1 ,        0 , 240.0 , 240.0 ,  34.0 ,   88.0 ,  0.386 ,   5.0 ,   28.0 ,  0.179 ,   9.0 ,   15.0 ,  0.6   ,   11.0 ,   42.0 ,   53.0 ,   14.0 ,    9.0 ,    8.0 ,   20.0 ,  17.0 ,   82.0 ,         ,        ,  0.433 ,   0.415 ,   0.318 ,  0.17  ,    22.0 ,    93.3 ,    55.8 ,    41.2 ,     8.9 ,    13.8 ,    17.5 ,   100.0 ,    81.4 ,    96.3 ,           ,           ,       8.0 ,       16.0 ,      0.571 ,       3.0 ,        5.0 ,      0.6   ,       3.0 ,        4.0 ,       1.0  ,        3.0 ,       14.0 ,       16.0 ,        3.0 ,        2.0 ,        4.0 ,        4.0 ,       3.0 ,       20.0 ,        15.6 ,10.0        ,      0.761 ,       0.786 ,       0.714 ,      1.0   ,        15.4 ,        59.8 ,        28.3 ,        29.3 ,        15.3 ,        10.5 ,        37.5 ,        26.1 ,       127.0 ,       106.0 ,DET      ,       82 ,       0 ,  2022 ,2021-10-23 ,True
62 ,240.0 ,240.0 ,42.0 , 87.0 ,0.483 ,15.0 ,29.0 ,0.517 ,13.0 ,16.0 ,0.813 , 9.0 ,33.0 ,42.0 ,26.0 , 7.0 , 5.0 ,16.0 ,20.0 ,112.0 ,     ,    ,0.595 ,0.569 ,0.333 ,0.184 ,20.5 ,75.0 ,47.7 ,61.9 , 7.0 , 8.2 ,14.5 ,100.0 ,111.3 ,127.2 ,       ,       ,  10.0 ,   20.0 ,  0.75  ,   6.0 ,   11.0 ,  1.0   ,   4.0 ,    5.0 ,   1.0  ,    2.0 ,    8.0 ,    8.0 ,    8.0 ,    4.0 ,    2.0 ,    3.0 ,   4.0 ,   26.0 ,    20.0 ,17.0    ,  0.765 ,   0.75  ,   0.786 ,  0.444 ,    16.4 ,    41.1 ,    28.7 ,    44.2 ,     5.9 ,     5.3 ,    33.3 ,    35.1 ,   161.0 ,   135.0 ,NOP  ,  112 ,   0 ,        1 , 240.0 , 240.0 ,  47.0 ,   89.0 ,  0.528 ,  14.0 ,   28.0 ,  0.5   ,  20.0 ,   25.0 ,  0.8   ,   11.0 ,   35.0 ,   46.0 ,   32.0 ,    9.0 ,    7.0 ,   14.0 ,  14.0 ,  128.0 ,         ,        ,  0.64  ,   0.607 ,   0.315 ,  0.281 ,    25.0 ,    79.5 ,    52.3 ,    68.1 ,     8.9 ,    12.1 ,    12.3 ,   100.0 ,   127.2 ,   111.3 ,           ,           ,      11.0 ,       20.0 ,      1.0   ,       6.0 ,        9.0 ,      1.0   ,       8.0 ,        9.0 ,       1.0  ,        2.0 ,        8.0 ,       10.0 ,       11.0 ,        4.0 ,        2.0 ,        6.0 ,       4.0 ,       32.0 ,        26.1 ,22.0        ,      1.0   ,       1.0   ,       0.727 ,      1.0   ,        15.3 ,        46.0 ,        30.7 ,        42.0 ,         6.1 ,        34.0 ,        50.0 ,        36.3 ,       172.0 ,       121.0 ,CHI      ,      128 ,       1 ,  2022 ,2021-10-22 ,False
63 ,240.0 ,240.0 ,47.0 , 89.0 ,0.528 ,14.0 ,28.0 ,0.5   ,20.0 ,25.0 ,0.8   ,11.0 ,35.0 ,46.0 ,32.0 , 9.0 , 7.0 ,14.0 ,14.0 ,128.0 ,     ,    ,0.64  ,0.607 ,0.315 ,0.281 ,25.0 ,79.5 ,52.3 ,68.1 , 8.9 ,12.1 ,12.3 ,100.0 ,127.2 ,111.3 ,       ,       ,  11.0 ,   20.0 ,  1.0   ,   6.0 ,    9.0 ,  1.0   ,   8.0 ,    9.0 ,   1.0  ,    2.0 ,    8.0 ,   10.0 ,   11.0 ,    4.0 ,    2.0 ,    6.0 ,   4.0 ,   32.0 ,    26.1 ,22.0    ,  1.0   ,   1.0   ,   0.727 ,  1.0   ,    15.3 ,    46.0 ,    30.7 ,    42.0 ,     6.1 ,    34.0 ,    50.0 ,    36.3 ,   172.0 ,   121.0 ,CHI  ,  128 ,   1 ,        0 , 240.0 , 240.0 ,  42.0 ,   87.0 ,  0.483 ,  15.0 ,   29.0 ,  0.517 ,  13.0 ,   16.0 ,  0.813 ,    9.0 ,   33.0 ,   42.0 ,   26.0 ,    7.0 ,    5.0 ,   16.0 ,  20.0 ,  112.0 ,         ,        ,  0.595 ,   0.569 ,   0.333 ,  0.184 ,    20.5 ,    75.0 ,    47.7 ,    61.9 ,     7.0 ,     8.2 ,    14.5 ,   100.0 ,   111.3 ,   127.2 ,           ,           ,      10.0 ,       20.0 ,      0.75  ,       6.0 ,       11.0 ,      1.0   ,       4.0 ,        5.0 ,       1.0  ,        2.0 ,        8.0 ,        8.0 ,        8.0 ,        4.0 ,        2.0 ,        3.0 ,       4.0 ,       26.0 ,        20.0 ,17.0        ,      0.765 ,       0.75  ,       0.786 ,      0.444 ,        16.4 ,        41.1 ,        28.7 ,        44.2 ,         5.9 ,         5.3 ,        33.3 ,        35.1 ,       161.0 ,       135.0 ,NOP      ,      112 ,       0 ,  2022 ,2021-10-22 ,True
64 ,240.0 ,240.0 ,42.0 ,100.0 ,0.42  ,10.0 ,35.0 ,0.286 ,21.0 ,21.0 ,1.0   ,21.0 ,39.0 ,60.0 ,22.0 ,16.0 , 2.0 ,11.0 ,13.0 ,115.0 ,     ,    ,0.526 ,0.47  ,0.35  ,0.21  ,39.6 ,79.6 ,58.8 ,52.4 ,16.4 , 4.2 , 9.1 ,100.0 ,117.8 , 85.0 ,       ,       ,  11.0 ,   17.0 ,  1.0   ,   2.0 ,    6.0 ,  0.5   ,   6.0 ,    6.0 ,   1.0  ,    6.0 ,   12.0 ,   15.0 ,    9.0 ,    5.0 ,    1.0 ,    4.0 ,   3.0 ,   25.0 ,    23.8 ,29.0    ,  1.0   ,   1.0   ,   0.8   ,  0.4   ,    39.4 ,    47.3 ,    28.4 ,   100.0 ,    17.0 ,     5.1 ,    33.8 ,    28.2 ,   211.0 ,    98.0 ,TOR  ,  115 ,   0 ,        1 , 240.0 , 240.0 ,  32.0 ,   82.0 ,  0.39  ,  11.0 ,   34.0 ,  0.324 ,   8.0 ,   11.0 ,  0.727 ,   10.0 ,   32.0 ,   42.0 ,   19.0 ,    6.0 ,   12.0 ,   25.0 ,  19.0 ,   83.0 ,         ,        ,  0.478 ,   0.457 ,   0.415 ,  0.134 ,    20.4 ,    60.4 ,    41.2 ,    59.4 ,     6.1 ,    18.5 ,    22.4 ,   100.0 ,    85.0 ,   117.8 ,           ,           ,       8.0 ,       14.0 ,      0.667 ,       4.0 ,        7.0 ,      1.0   ,       3.0 ,        4.0 ,       1.0  ,        3.0 ,       10.0 ,       11.0 ,        5.0 ,        2.0 ,        5.0 ,        5.0 ,       3.0 ,       18.0 ,        11.8 ,3.0         ,      0.857 ,       0.857 ,       1.0   ,      0.667 ,        49.2 ,        36.9 ,        35.4 ,        37.7 ,         3.4 ,        15.0 ,        45.0 ,        74.1 ,       159.0 ,       131.0 ,BOS      ,       83 ,       1 ,  2022 ,2021-10-22 ,True
65 ,240.0 ,240.0 ,32.0 , 82.0 ,0.39  ,11.0 ,34.0 ,0.324 , 8.0 ,11.0 ,0.727 ,10.0 ,32.0 ,42.0 ,19.0 , 6.0 ,12.0 ,25.0 ,19.0 , 83.0 ,     ,    ,0.478 ,0.457 ,0.415 ,0.134 ,20.4 ,60.4 ,41.2 ,59.4 , 6.1 ,18.5 ,22.4 ,100.0 , 85.0 ,117.8 ,       ,       ,   8.0 ,   14.0 ,  0.667 ,   4.0 ,    7.0 ,  1.0   ,   3.0 ,    4.0 ,   1.0  ,    3.0 ,   10.0 ,   11.0 ,    5.0 ,    2.0 ,    5.0 ,    5.0 ,   3.0 ,   18.0 ,    11.8 ,3.0     ,  0.857 ,   0.857 ,   1.0   ,  0.667 ,    49.2 ,    36.9 ,    35.4 ,    37.7 ,     3.4 ,    15.0 ,    45.0 ,    74.1 ,   159.0 ,   131.0 ,BOS  ,   83 ,   1 ,        0 , 240.0 , 240.0 ,  42.0 ,  100.0 ,  0.42  ,  10.0 ,   35.0 ,  0.286 ,  21.0 ,   21.0 ,  1.0   ,   21.0 ,   39.0 ,   60.0 ,   22.0 ,   16.0 ,    2.0 ,   11.0 ,  13.0 ,  115.0 ,         ,        ,  0.526 ,   0.47  ,   0.35  ,  0.21  ,    39.6 ,    79.6 ,    58.8 ,    52.4 ,    16.4 ,     4.2 ,     9.1 ,   100.0 ,   117.8 ,    85.0 ,           ,           ,      11.0 ,       17.0 ,      1.0   ,       2.0 ,        6.0 ,      0.5   ,       6.0 ,        6.0 ,       1.0  ,        6.0 ,       12.0 ,       15.0 ,        9.0 ,        5.0 ,        1.0 ,        4.0 ,       3.0 ,       25.0 ,        23.8 ,29.0        ,      1.0   ,       1.0   ,       0.8   ,      0.4   ,        39.4 ,        47.3 ,        28.4 ,       100.0 ,        17.0 ,         5.1 ,        33.8 ,        28.2 ,       211.0 ,        98.0 ,TOR      ,      115 ,       0 ,  2022 ,2021-10-22 ,False
66 ,240.0 ,240.0 ,38.0 , 91.0 ,0.418 ,14.0 ,42.0 ,0.333 ,13.0 ,18.0 ,0.722 ,13.0 ,37.0 ,50.0 ,24.0 , 6.0 , 6.0 , 9.0 ,22.0 ,103.0 ,     ,    ,0.521 ,0.495 ,0.462 ,0.198 ,25.5 ,77.1 ,50.5 ,63.2 , 6.4 ,12.5 , 8.3 ,100.0 ,110.5 ,101.9 ,       ,       ,  11.0 ,   24.0 ,  1.0   ,   7.0 ,   11.0 ,  0.636 ,   5.0 ,    6.0 ,   1.0  ,    4.0 ,    9.0 ,   10.0 ,   12.0 ,    1.0 ,    4.0 ,    5.0 ,   4.0 ,   27.0 ,    20.3 ,15.0    ,  0.975 ,   1.0   ,   0.75  ,  2.0   ,    20.6 ,    28.7 ,    16.6 ,    60.7 ,     2.6 ,    13.7 ,    25.0 ,    35.7 ,   210.0 ,   107.0 ,DAL  ,  103 ,   0 ,        1 , 240.0 , 240.0 ,  34.0 ,   85.0 ,  0.4   ,  11.0 ,   37.0 ,  0.297 ,  16.0 ,   23.0 ,  0.696 ,   11.0 ,   38.0 ,   49.0 ,   17.0 ,    7.0 ,    6.0 ,   12.0 ,  23.0 ,   95.0 ,         ,        ,  0.499 ,   0.465 ,   0.435 ,  0.271 ,    22.9 ,    74.5 ,    49.5 ,    50.0 ,     7.5 ,    12.2 ,    11.2 ,   100.0 ,   101.9 ,   110.5 ,           ,           ,       9.0 ,       17.0 ,      0.6   ,       5.0 ,        9.0 ,      0.556 ,       5.0 ,        7.0 ,       1.0  ,        4.0 ,        9.0 ,       12.0 ,        5.0 ,        2.0 ,        2.0 ,        3.0 ,       5.0 ,       23.0 ,        16.7 ,7.0         ,      0.767 ,       0.767 ,       1.0   ,      1.0   ,        13.5 ,        27.1 ,        17.4 ,        26.6 ,        14.9 ,        24.4 ,        25.8 ,        33.5 ,       134.0 ,       120.0 ,TOR      ,       95 ,       1 ,  2022 ,2021-10-23 ,True
67 ,240.0 ,240.0 ,34.0 , 85.0 ,0.4   ,11.0 ,37.0 ,0.297 ,16.0 ,23.0 ,0.696 ,11.0 ,38.0 ,49.0 ,17.0 , 7.0 , 6.0 ,12.0 ,23.0 , 95.0 ,     ,    ,0.499 ,0.465 ,0.435 ,0.271 ,22.9 ,74.5 ,49.5 ,50.0 , 7.5 ,12.2 ,11.2 ,100.0 ,101.9 ,110.5 ,       ,       ,   9.0 ,   17.0 ,  0.6   ,   5.0 ,    9.0 ,  0.556 ,   5.0 ,    7.0 ,   1.0  ,    4.0 ,    9.0 ,   12.0 ,    5.0 ,    2.0 ,    2.0 ,    3.0 ,   5.0 ,   23.0 ,    16.7 ,7.0     ,  0.767 ,   0.767 ,   1.0   ,  1.0   ,    13.5 ,    27.1 ,    17.4 ,    26.6 ,    14.9 ,    24.4 ,    25.8 ,    33.5 ,   134.0 ,   120.0 ,TOR  ,   95 ,   1 ,        0 , 240.0 , 240.0 ,  38.0 ,   91.0 ,  0.418 ,  14.0 ,   42.0 ,  0.333 ,  13.0 ,   18.0 ,  0.722 ,   13.0 ,   37.0 ,   50.0 ,   24.0 ,    6.0 ,    6.0 ,    9.0 ,  22.0 ,  103.0 ,         ,        ,  0.521 ,   0.495 ,   0.462 ,  0.198 ,    25.5 ,    77.1 ,    50.5 ,    63.2 ,     6.4 ,    12.5 ,     8.3 ,   100.0 ,   110.5 ,   101.9 ,           ,           ,      11.0 ,       24.0 ,      1.0   ,       7.0 ,       11.0 ,      0.636 ,       5.0 ,        6.0 ,       1.0  ,        4.0 ,        9.0 ,       10.0 ,       12.0 ,        1.0 ,        4.0 ,        5.0 ,       4.0 ,       27.0 ,        20.3 ,15.0        ,      0.975 ,       1.0   ,       0.75  ,      2.0   ,        20.6 ,        28.7 ,        16.6 ,        60.7 ,         2.6 ,        13.7 ,        25.0 ,        35.7 ,       210.0 ,       107.0 ,DAL      ,      103 ,       0 ,  2022 ,2021-10-23 ,False
68 ,240.0 ,240.0 ,40.0 , 84.0 ,0.476 , 6.0 ,24.0 ,0.25  ,10.0 ,14.0 ,0.714 , 7.0 ,32.0 ,39.0 ,24.0 ,11.0 , 2.0 ,20.0 ,17.0 , 96.0 ,     ,    ,0.532 ,0.512 ,0.286 ,0.167 ,17.5 ,80.0 ,48.8 ,60.0 ,10.9 , 3.6 ,18.2 ,100.0 , 94.8 ,100.7 ,       ,       ,  12.0 ,   18.0 ,  1.0   ,   2.0 ,    7.0 ,  0.5   ,   4.0 ,    4.0 ,   1.0  ,    4.0 ,    8.0 ,    9.0 ,    8.0 ,    3.0 ,    2.0 ,    4.0 ,   4.0 ,   27.0 ,    22.2 ,15.0    ,  1.0   ,   1.0   ,   1.0   ,  0.333 ,    18.3 ,    28.3 ,    18.9 ,    31.2 ,     4.7 ,     4.7 ,   100.0 ,    35.8 ,   129.0 ,   109.0 ,SAS  ,   96 ,   0 ,        1 , 240.0 , 240.0 ,  44.0 ,   86.0 ,  0.512 ,   9.0 ,   30.0 ,  0.3   ,   5.0 ,    8.0 ,  0.625 ,    8.0 ,   33.0 ,   41.0 ,   26.0 ,   10.0 ,    2.0 ,   21.0 ,  21.0 ,  102.0 ,         ,        ,  0.57  ,   0.564 ,   0.349 ,  0.093 ,    20.0 ,    82.5 ,    51.3 ,    59.1 ,     9.9 ,     3.3 ,    19.0 ,   100.0 ,   100.7 ,    94.8 ,           ,           ,      14.0 ,       19.0 ,      0.8   ,       2.0 ,        5.0 ,      1.0   ,       2.0 ,        3.0 ,       1.0  ,        5.0 ,       11.0 ,       16.0 ,        7.0 ,        3.0 ,        1.0 ,        6.0 ,       5.0 ,       32.0 ,        31.7 ,14.0        ,      1.0   ,       1.0   ,       0.667 ,      0.5   ,        17.8 ,        39.3 ,        28.6 ,        41.6 ,        10.1 ,         4.2 ,        44.4 ,        34.0 ,       127.0 ,       102.0 ,DEN      ,      102 ,       1 ,  2022 ,2021-10-22 ,False
69 ,240.0 ,240.0 ,44.0 , 86.0 ,0.512 , 9.0 ,30.0 ,0.3   , 5.0 , 8.0 ,0.625 , 8.0 ,33.0 ,41.0 ,26.0 ,10.0 , 2.0 ,21.0 ,21.0 ,102.0 ,     ,    ,0.57  ,0.564 ,0.349 ,0.093 ,20.0 ,82.5 ,51.3 ,59.1 , 9.9 , 3.3 ,19.0 ,100.0 ,100.7 , 94.8 ,       ,       ,  14.0 ,   19.0 ,  0.8   ,   2.0 ,    5.0 ,  1.0   ,   2.0 ,    3.0 ,   1.0  ,    5.0 ,   11.0 ,   16.0 ,    7.0 ,    3.0 ,    1.0 ,    6.0 ,   5.0 ,   32.0 ,    31.7 ,14.0    ,  1.0   ,   1.0   ,   0.667 ,  0.5   ,    17.8 ,    39.3 ,    28.6 ,    41.6 ,    10.1 ,     4.2 ,    44.4 ,    34.0 ,   127.0 ,   102.0 ,DEN  ,  102 ,   1 ,        0 , 240.0 , 240.0 ,  40.0 ,   84.0 ,  0.476 ,   6.0 ,   24.0 ,  0.25  ,  10.0 ,   14.0 ,  0.714 ,    7.0 ,   32.0 ,   39.0 ,   24.0 ,   11.0 ,    2.0 ,   20.0 ,  17.0 ,   96.0 ,         ,        ,  0.532 ,   0.512 ,   0.286 ,  0.167 ,    17.5 ,    80.0 ,    48.8 ,    60.0 ,    10.9 ,     3.6 ,    18.2 ,   100.0 ,    94.8 ,   100.7 ,           ,           ,      12.0 ,       18.0 ,      1.0   ,       2.0 ,        7.0 ,      0.5   ,       4.0 ,        4.0 ,       1.0  ,        4.0 ,        8.0 ,        9.0 ,        8.0 ,        3.0 ,        2.0 ,        4.0 ,       4.0 ,       27.0 ,        22.2 ,15.0        ,      1.0   ,       1.0   ,       1.0   ,      0.333 ,        18.3 ,        28.3 ,        18.9 ,        31.2 ,         4.7 ,         4.7 ,       100.0 ,        35.8 ,       129.0 ,       109.0 ,SAS      ,       96 ,       0 ,  2022 ,2021-10-22 ,True
